1683790822,850881;0,000000;0,000000;0,000000;0,000000;0,000480;0,000268;0,000375;0,000206;0,000318;-0,025038;-0,025014;-0,025003
1683790822,850881;1,000000;0,002629;0,000000;0,000000;0,000481;0,000268;0,000375;0,000204;0,000325;-0,025038;-0,025014;-0,025003
1683790822,850881;2,000000;0,000043;-0,000000;-0,000000;0,000477;0,000267;0,000374;0,000205;0,000321;-0,025038;-0,025014;-0,025003
1683790822,850881;3,000000;0,001958;-0,000001;-0,000001;0,000477;0,000266;0,000373;0,000203;0,000260;-0,025038;-0,025014;-0,025003
1683790822,850881;4,000000;0,002000;-0,000000;0,000000;0,000480;0,000267;0,000376;0,000206;0,000296;-0,025038;-0,025014;-0,025003
1683790822,850881;5,000000;0,002000;0,000000;0,000000;0,000477;0,000265;0,000372;0,000201;0,000277;-0,025038;-0,025014;-0,025003
1683790822,864579;6,000000;0,002000;-0,000001;0,000000;0,000478;0,000267;0,000373;0,000203;0,000247;-0,025038;-0,025014;-0,025003
1683790822,864579;7,000000;0,002000;-0,000000;-0,000000;0,000479;0,000266;0,000373;0,000202;0,000336;-0,025038;-0,025014;-0,025003
1683790822,864579;8,000000;0,002000;-0,000000;-0,000000;0,000478;0,000266;0,000374;0,000205;0,000345;-0,025038;-0,025014;-0,025003
1683790822,864579;9,000000;0,002000;0,000000;-0,000000;0,000477;0,000266;0,000375;0,000205;0,000306;-0,025038;-0,025014;-0,025003
1683790822,864579;10,000000;0,002000;0,000000;-0,000001;0,000478;0,000266;0,000373;0,000204;0,000249;-0,025038;-0,025014;-0,025003
1683790822,864579;11,000000;0,002000;-0,000000;-0,000000;0,000479;0,000266;0,000376;0,000206;0,000298;-0,025038;-0,025014;-0,025003
1683790822,864579;12,000000;0,002000;-0,000001;0,000000;0,000480;0,000267;0,000376;0,000206;0,000353;-0,025038;-0,025014;-0,025003
1683790822,878579;13,000000;0,002000;0,000000;0,000000;0,000480;0,000267;0,000374;0,000205;0,000279;-0,025038;-0,025014;-0,025003
1683790822,878579;14,000000;0,002000;0,000000;0,000000;0,000480;0,000266;0,000376;0,000205;0,000305;-0,025038;-0,025014;-0,025003
1683790822,878579;15,000000;0,002000;-0,000000;0,000000;0,000478;0,000266;0,000372;0,000203;0,000252;-0,025038;-0,025014;-0,025003
1683790822,878579;16,000000;0,002000;0,000000;0,000000;0,000479;0,000269;0,000377;0,000206;0,000296;-0,025038;-0,025014;-0,025003
1683790822,878579;17,000000;0,002000;-0,000000;-0,000000;0,000482;0,000268;0,000376;0,000208;0,000308;-0,025038;-0,025014;-0,025003
1683790822,878579;18,000000;0,002000;-0,000001;-0,000001;0,000477;0,000268;0,000372;0,000203;0,000329;-0,025038;-0,025014;-0,025003
1683790822,878579;19,000000;0,002000;0,000000;0,000000;0,000480;0,000268;0,000376;0,000204;0,000323;-0,025038;-0,025014;-0,025003
1683790822,892376;20,000000;0,002000;-0,000000;0,000000;0,000476;0,000267;0,000373;0,000202;0,000283;-0,025038;-0,025014;-0,025003
1683790822,892376;21,000000;0,002000;-0,000000;-0,000000;0,000478;0,000264;0,000374;0,000203;0,000247;-0,025038;-0,025014;-0,025003
1683790822,892376;22,000000;0,002000;-0,000000;-0,000000;0,000477;0,000266;0,000373;0,000204;0,000305;-0,025038;-0,025014;-0,025003
1683790822,892376;23,000000;0,002000;-0,000000;-0,000001;0,000479;0,000269;0,000375;0,000206;0,000351;-0,025038;-0,025014;-0,025003
1683790822,892376;24,000000;0,002000;0,000000;-0,000000;0,000478;0,000266;0,000375;0,000205;0,000328;-0,025038;-0,025014;-0,025003
1683790822,892376;25,000000;0,002000;0,000000;-0,000000;0,000479;0,000268;0,000374;0,000205;0,000260;-0,025038;-0,025014;-0,025003
1683790822,892376;26,000000;0,002000;0,000000;0,000000;0,000479;0,000267;0,000374;0,000204;0,000277;-0,025038;-0,025014;-0,025003
1683790822,905770;27,000000;0,002000;0,000000;0,000000;0,000481;0,000269;0,000378;0,000209;0,000354;-0,025038;-0,025014;-0,025003
1683790822,905770;28,000000;0,002000;-0,000000;-0,000000;0,000478;0,000268;0,000372;0,000203;0,000329;-0,025038;-0,025014;-0,025003
1683790822,905770;29,000000;0,002000;0,000000;-0,000000;0,000480;0,000268;0,000376;0,000204;0,000302;-0,025038;-0,025014;-0,025003
1683790822,905770;30,000000;0,002000;0,000000;0,000000;0,000480;0,000269;0,000377;0,000208;0,000269;-0,025038;-0,025014;-0,025003
1683790822,905770;31,000000;0,002000;-0,000000;-0,000000;0,000479;0,000266;0,000376;0,000205;0,000307;-0,025038;-0,025014;-0,025003
1683790822,905770;32,000000;0,002000;0,000000;-0,000000;0,000478;0,000267;0,000373;0,000205;0,000339;-0,025038;-0,025014;-0,025003
1683790822,905770;33,000000;0,002000;-0,000000;-0,000000;0,000479;0,000267;0,000376;0,000206;0,000263;-0,025038;-0,025014;-0,025003
1683790822,918267;34,000000;0,002000;-0,000000;-0,000001;0,000476;0,000265;0,000373;0,000203;0,000313;-0,025038;-0,025014;-0,025003
